מספר חדר,ID,קטגוריה,סוג,משפחה,קומה
P1104,2249149,Electrical Fixtures,Normal x2,Frame_Socket,P1
P1104,2249170,Electrical Fixtures,RK FOR KITCHEN,Frame_Socket,P1
P1104,2250183,Electrical Fixtures,Normal x2 WP,Frame_Socket,P1
P1104,3111741,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,P1
P1104,3130128,Lighting Fixtures,Emergency LENS LF3 (CD),Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,P1
P1104,3130183,Lighting Fixtures,Emergency LENS LF3 (CD),Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,P1
P1104,3130232,Lighting Fixtures,Emergency LENS LF3 (CD),Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,P1
P1104,3130515,Lighting Fixtures,Emergency LENS LF3 (CD),Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,P1
P1104,3569704,Electrical Fixtures,Gen,Frame_Socket,P1
P1104,3569719,Electrical Fixtures,Gen,Frame_Socket,P1
P1104,3569743,Electrical Fixtures,Normal x2 WP,Frame_Socket,P1
P1104,3570664,Electrical Fixtures,Normal x2 WP,Frame_Socket,P1
P1104,3571550,Electrical Fixtures,RK FOR KITCHEN,Frame_Socket,P1
P1104,3571863,Electrical Fixtures,Control Panel,Frame_Socket,P1
P1104,3571950,Electrical Fixtures,Control Panel,Frame_Socket,P1
P1104,3571985,Electrical Fixtures,Control Panel,Frame_Socket,P1
P1104,4321668,Electrical Fixtures,xשקע תקשורת 2,SOCKETS1,P1
P1104,4321721,Electrical Fixtures,xשקע תקשורת 2,SOCKETS1,P1
P1104,7914778,Mechanical Equipment,120x95,Kitchen hoods(one way),P1
P1089,2248693,Electrical Fixtures,Normal x2,Frame_Socket,P1
P1089,2621716,Electrical Equipment,800mmx400mmx2200h,M_Transformer Switchboard,P1
P1089,2621928,Electrical Equipment,800mmx400mmx2200h,M_Transformer Switchboard,P1
P1089,2664058,Electrical Equipment,800mmx400mmx2200h,M_Transformer Switchboard,P1
P1089,4258301,Electrical Equipment,800mmx400mmx2200h,M_Transformer Switchboard,P1
P1089,4262514,Electrical Equipment,800mmx400mmx2200h,M_Transformer Switchboard,P1
P1089,4262571,Electrical Equipment,800mmx400mmx2200h,M_Transformer Switchboard,P1
P1089,4262656,Electrical Equipment,800mmx400mmx2200h,M_Transformer Switchboard,P1
P1089,4264852,Electrical Fixtures,xשקע תקשורת 2,SOCKETS1,P1
P1125,1509406,Lighting Fixtures,Emergency LENS LF3 (CD),Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,P1
P1125,1509503,Lighting Fixtures,597x597x100mm,Lighting-Fixture-Interior_Cloud-Led-Indelague_Ceiling-Mounted-Recessed,P1
P1125,1509674,Lighting Fixtures,597x597x100mm,Lighting-Fixture-Interior_Cloud-Led-Indelague_Ceiling-Mounted-Recessed,P1
P1125,1509683,Lighting Fixtures,597x597x100mm,Lighting-Fixture-Interior_Cloud-Led-Indelague_Ceiling-Mounted-Recessed,P1
P1125,1509693,Lighting Fixtures,597x597x100mm,Lighting-Fixture-Interior_Cloud-Led-Indelague_Ceiling-Mounted-Recessed,P1
P1125,1509717,Lighting Fixtures,597x597x100mm,Lighting-Fixture-Interior_Cloud-Led-Indelague_Ceiling-Mounted-Recessed,P1
P1125,1509719,Lighting Fixtures,597x597x100mm,Lighting-Fixture-Interior_Cloud-Led-Indelague_Ceiling-Mounted-Recessed,P1
P1125,1509720,Lighting Fixtures,597x597x100mm,Lighting-Fixture-Interior_Cloud-Led-Indelague_Ceiling-Mounted-Recessed,P1
P1125,1509721,Lighting Fixtures,597x597x100mm,Lighting-Fixture-Interior_Cloud-Led-Indelague_Ceiling-Mounted-Recessed,P1
P1125,1509729,Lighting Fixtures,597x597x100mm,Lighting-Fixture-Interior_Cloud-Led-Indelague_Ceiling-Mounted-Recessed,P1
P1125,1509730,Lighting Fixtures,597x597x100mm,Lighting-Fixture-Interior_Cloud-Led-Indelague_Ceiling-Mounted-Recessed,P1
P1125,1509731,Lighting Fixtures,597x597x100mm,Lighting-Fixture-Interior_Cloud-Led-Indelague_Ceiling-Mounted-Recessed,P1
P1125,1509732,Lighting Fixtures,597x597x100mm,Lighting-Fixture-Interior_Cloud-Led-Indelague_Ceiling-Mounted-Recessed,P1
P1125,1532598,Lighting Fixtures,Emergency LENS LF3 (CD),Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,P1
P1125,2248678,Electrical Fixtures,Type 1,Frame_Socket,P1
P1125,2248680,Electrical Fixtures,Type 1,Frame_Socket,P1
P1125,2248682,Electrical Fixtures,Type 1,Frame_Socket,P1
P1125,2248683,Electrical Fixtures,Type 1,Frame_Socket,P1
P1125,2248686,Electrical Fixtures,Normal x2,Frame_Socket,P1
P1125,2250537,Electrical Fixtures,2,BOX D,P1
P1125,2255947,Electrical Fixtures,2,BOX D,P1
P1125,2255960,Electrical Fixtures,2,BOX D,P1
P1121,2146074,Electrical Equipment,60x240x210,Yani_Circuit breaker_SwitchBoard,P1
P1121,2248878,Electrical Fixtures,xשקע תקשורת 2,SOCKETS1,P1
